GeneID	HHCCW	HHCCX	HHCCY	HHCGA	HHCGB	HHCGG	HHCGH	HHCGN	HHCGO	HHCGP	HHCGT	HHCGU	HHCGW	HHCGX	HHCGY	HHCCZ	HHCGC	HHCGS
jgi.p|Neosp1|515622	7.01	7.41	8.04	12.41	11.23	10.22	9.69	11.36	10.74	9.72	15.28	8.87	9.78	13.2	8.51	11.44	6.24	5.51
jgi.p|Neosp1|515628	11.43	10.89	16.34	24.76	19.01	24.23	24.79	26.41	24.16	29.95	28.94	19.86	23.81	30.78	12.7	16.48	27.37	16.08
jgi.p|Neosp1|515635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515640	10.86	12.2	14.03	12.66	16.95	12.86	12.27	13.8	12.07	12.3	10.19	9.6	12.53	16.32	10.09	11.36	5.84	3.15
jgi.p|Neosp1|515646	3.39	4.25	4.13	6.75	10.12	7.53	5.95	6.88	4.99	6.95	9.21	5.46	5.7	7.06	7.09	9.44	9.81	3.7
jgi.p|Neosp1|515652	1.7	2.16	2.43	1.6	1.95	1.95	2.23	3.27	2.4	2.17	2.92	4.78	2.67	1.96	6.42	1.05	0.03	0.19
jgi.p|Neosp1|515657	0.07	0.12	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22	0.0	0.0	0.16	0.0	0.35
jgi.p|Neosp1|515667	2.0	2.88	2.46	0.07	0.11	0.0	0.1	0.13	0.0	0.0	1.4	0.14	0.06	0.21	0.3	2.12	4.15	9.52
jgi.p|Neosp1|515681	5.46	3.63	6.18	8.71	9.36	10.83	7.16	9.19	8.95	7.62	9.33	7.36	7.02	8.07	6.35	10.05	3.52	1.37
jgi.p|Neosp1|515686	9.44	12.14	12.68	17.79	23.21	15.48	17.81	18.53	18.14	18.84	9.13	16.78	17.7	22.24	15.39	14.57	6.42	3.0
jgi.p|Neosp1|515687	273.34	383.05	362.36	706.37	657.54	769.14	768.6	741.86	796.85	726.2	379.14	652.55	788.38	732.96	459.06	515.64	235.51	76.37
jgi.p|Neosp1|515691	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.08	0.13	0.05	0.09	0.84	0.25	0.04	0.0	0.16	0.05	0.04
jgi.p|Neosp1|515692	0.0	0.79	0.0	0.0	0.0	0.62	0.77	2.6	0.29	0.0	1.24	2.23	1.2	0.28	0.0	1.05	0.0	0.0
jgi.p|Neosp1|515694	1.02	0.56	2.44	2.87	4.99	1.75	2.42	4.4	3.5	2.05	3.05	2.16	3.22	2.35	1.7	6.31	0.67	0.82
jgi.p|Neosp1|515695	0.0	1.13	1.32	4.37	3.69	0.71	1.97	0.6	2.85	3.52	2.84	1.76	2.89	2.55	0.92	2.11	0.36	0.5
jgi.p|Neosp1|515697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515699	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515700	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515719	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515720	0.45	0.74	0.14	0.0	0.1	0.58	0.09	0.24	0.0	0.15	0.87	0.26	0.23	0.39	0.19	0.49	0.45	0.0
jgi.p|Neosp1|515721	0.6	0.0	0.14	0.13	0.11	0.31	0.09	0.0	0.14	0.16	0.0	0.28	0.24	0.28	0.0	0.52	0.16	0.14
jgi.p|Neosp1|515724	0.0	0.21	0.0	0.14	0.11	0.0	0.1	0.0	0.31	0.34	1.64	0.0	0.0	0.15	0.0	0.0	0.68	0.0
jgi.p|Neosp1|515727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515730	0.0	0.0	0.0	0.28	0.45	0.65	0.4	0.0	0.3	0.0	1.29	0.0	0.0	0.0	0.0	1.1	1.33	0.0
jgi.p|Neosp1|515733	5.6	4.46	4.91	3.93	6.26	3.27	3.59	4.26	3.39	3.24	4.03	2.21	3.59	3.67	2.45	4.22	2.74	1.9
jgi.p|Neosp1|515734	2.18	3.33	5.1	1.9	3.79	1.66	1.96	2.35	3.54	2.19	3.18	1.09	1.88	2.58	1.4	5.31	1.83	1.26
jgi.p|Neosp1|515737	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.06	0.0	0.04	0.02	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515740	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515741	0.15	0.0	0.14	0.13	0.03	0.0	0.0	0.0	0.0	0.0	0.15	0.07	0.0	0.0	0.2	0.0	0.0	0.0
jgi.p|Neosp1|515742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515751	1.54	1.53	2.4	3.52	2.9	2.04	2.33	2.61	3.22	2.81	1.91	2.26	2.09	2.74	2.1	2.85	0.49	0.96
jgi.p|Neosp1|515752	0.9	0.53	1.55	1.82	2.07	1.5	1.69	1.81	2.27	0.87	1.16	1.27	1.22	1.49	1.62	0.85	0.17	0.23
jgi.p|Neosp1|515756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515762	2.08	2.21	2.47	1.34	1.69	1.72	1.79	1.61	1.55	1.47	3.49	2.48	1.75	1.95	2.92	0.51	0.09	0.03
jgi.p|Neosp1|515763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.11	0.0	0.48	0.43	0.65	0.65	0.63	0.0	0.0	0.0
jgi.p|Neosp1|515769	1.48	1.9	1.83	1.52	2.85	1.49	2.02	2.34	2.14	2.11	2.71	2.32	2.5	2.85	1.98	2.48	2.43	2.45
jgi.p|Neosp1|515779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515784	0.0	0.0	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515788	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515789	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515790	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.1
jgi.p|Neosp1|515801	36.14	43.49	52.49	51.81	50.82	62.88	67.84	66.06	60.73	55.48	99.25	49.63	53.31	71.78	37.77	15.73	35.45	50.03
jgi.p|Neosp1|515807	25.81	23.37	29.6	26.84	26.02	23.2	28.28	29.21	23.59	27.9	34.95	23.16	27.25	35.65	24.17	34.36	108.78	147.52
jgi.p|Neosp1|515812	0.0	0.36	0.09	0.0	0.0	0.37	0.4	0.62	1.31	0.78	0.0	0.59	0.79	1.75	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515818	113.06	118.65	128.72	126.39	127.19	205.26	188.14	201.38	182.36	182.89	246.44	126.95	173.37	215.98	150.31	91.17	64.03	38.26
jgi.p|Neosp1|515821	15.48	14.53	13.92	14.37	17.82	18.85	22.65	24.83	20.85	21.89	15.28	15.97	18.2	18.48	16.76	13.59	3.78	1.44
jgi.p|Neosp1|515824	9.26	8.09	9.61	13.63	13.08	12.42	11.73	15.66	11.29	14.06	14.65	12.18	12.49	15.49	11.65	11.75	7.16	3.22
jgi.p|Neosp1|515826	10.05	7.44	9.31	9.35	11.42	8.11	10.46	8.39	9.21	8.64	16.29	9.38	9.74	13.37	10.04	10.93	5.01	1.79
jgi.p|Neosp1|515828	1.07	1.91	1.55	3.23	3.77	2.92	2.75	3.95	2.63	2.37	4.11	2.16	3.02	3.19	3.78	2.69	1.76	0.52
jgi.p|Neosp1|515836	4.57	6.05	8.2	2.18	4.23	2.26	7.8	2.65	3.84	5.19	14.44	5.9	5.78	4.26	6.45	1.92	1.85	0.21
jgi.p|Neosp1|515837	3.56	3.94	5.2	2.45	3.99	4.76	7.18	6.28	3.14	6.33	13.05	5.51	5.44	5.76	6.24	1.01	0.73	0.22
jgi.p|Neosp1|515841	5.04	5.6	6.6	13.69	12.22	10.57	11.92	11.01	11.96	11.52	19.74	5.55	10.56	13.46	3.97	9.35	5.41	1.67
jgi.p|Neosp1|515844	25.55	36.2	28.32	67.44	69.65	71.34	80.69	77.11	71.91	79.1	35.55	34.96	56.9	85.79	25.59	74.84	47.14	19.02
jgi.p|Neosp1|515845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515861	438.65	293.38	345.93	303.77	267.48	11.38	16.92	15.55	15.16	20.22	126.28	27.16	77.45	45.86	18.38	240.61	42.01	32.97
jgi.p|Neosp1|515863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515877	0.54	0.66	1.13	0.46	0.24	0.35	0.43	2.62	0.33	0.36	1.39	0.16	0.0	0.47	0.68	0.88	0.0	0.0
jgi.p|Neosp1|515878	5.1	6.08	8.13	10.12	13.91	0.99	1.01	1.29	1.24	1.2	0.6	0.99	0.66	0.59	1.17	10.95	0.0	0.0
jgi.p|Neosp1|515880	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515885	3.23	1.91	1.29	3.14	3.04	5.09	3.2	4.26	3.92	4.82	7.61	1.45	3.49	3.63	0.15	3.73	2.13	1.52
jgi.p|Neosp1|515888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515890	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515897	1.09	1.26	1.0	1.01	1.26	0.5	1.07	1.52	1.48	1.72	1.97	1.78	1.28	1.33	1.92	1.12	0.51	0.08
jgi.p|Neosp1|515898	0.58	0.7	1.17	1.02	0.94	1.03	0.93	0.81	0.76	0.57	0.64	0.29	0.92	1.24	1.13	0.93	0.13	0.06
jgi.p|Neosp1|515901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515909	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.17	1.5	0.32	0.0	0.0	0.0	0.0	0.08
jgi.p|Neosp1|515910	0.29	0.0	0.0	0.03	0.05	0.37	0.07	0.12	0.1	0.11	0.22	1.19	0.48	0.16	0.29	0.44	0.08	0.0
jgi.p|Neosp1|515912	1.43	1.08	0.92	1.11	1.56	2.82	0.78	0.95	2.39	1.47	1.97	1.65	1.75	1.9	2.01	0.96	0.0	0.13
jgi.p|Neosp1|515913	1.94	0.95	1.48	0.85	1.33	0.56	0.79	0.65	0.73	0.88	1.23	1.15	0.87	0.71	1.5	0.65	0.39	0.17
jgi.p|Neosp1|515915	0.07	0.12	0.26	0.02	0.05	0.37	0.49	0.86	0.94	0.53	1.67	2.32	1.24	0.5	0.09	0.04	0.07	0.04
jgi.p|Neosp1|515922	0.05	0.0	0.0	0.12	0.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.12	0.07	0.0
jgi.p|Neosp1|515924	0.0	0.0	0.21	0.0	0.0	0.44	0.07	0.37	0.42	0.0	0.0	0.0	0.09	0.1	0.0	0.0	0.11	0.21
jgi.p|Neosp1|515925	0.0	0.0	0.0	0.0	0.0	0.0	0.29	0.0	0.0	0.0	0.0	1.13	0.12	0.14	0.0	0.0	0.8	0.29
jgi.p|Neosp1|515926	0.0	0.05	0.0	0.0	0.0	0.0	0.13	0.07	0.12	0.0	0.17	0.31	0.07	0.08	0.0	0.0	0.18	0.16
jgi.p|Neosp1|515930	24.51	27.43	29.42	50.94	49.73	60.38	51.49	50.88	55.27	56.22	31.13	39.1	47.26	53.26	27.18	41.8	22.51	11.66
jgi.p|Neosp1|515931	6.83	5.3	5.0	20.15	26.36	14.49	17.14	17.98	17.26	22.28	17.01	10.74	13.46	19.61	7.3	27.6	19.08	8.16
jgi.p|Neosp1|515933	5.12	3.73	6.46	3.85	4.05	8.78	3.83	8.58	0.0	4.58	5.11	2.63	6.52	6.56	7.58	3.73	1.12	1.03
jgi.p|Neosp1|515934	1.87	1.45	2.8	1.29	2.27	1.74	1.44	2.36	2.08	1.81	2.14	2.65	1.61	2.58	3.04	1.02	0.62	0.19
jgi.p|Neosp1|515935	1.81	2.2	3.31	2.06	1.68	1.25	1.85	1.95	1.61	1.39	2.36	1.9	2.3	2.87	2.98	0.98	0.23	0.08
jgi.p|Neosp1|515939	25.65	28.71	27.22	25.82	29.03	22.72	17.08	20.41	23.64	22.39	34.95	20.19	26.0	32.19	27.29	15.93	6.16	2.17
jgi.p|Neosp1|515949	0.16	0.0	0.19	0.0	0.07	0.0	0.13	0.18	0.1	0.0	0.21	0.38	0.08	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515950	0.21	0.17	0.0	0.0	0.09	0.0	0.74	0.67	0.75	0.83	0.27	0.84	0.41	0.48	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515952	3.92	4.91	2.76	2.86	2.67	1.19	5.11	3.98	4.19	3.71	13.01	5.06	4.13	5.85	7.3	6.04	6.68	5.85
jgi.p|Neosp1|515960	0.0	0.0	0.0	0.0	0.02	0.0	0.23	0.36	0.4	0.15	0.19	0.45	0.17	0.19	0.03	0.0	0.0	0.0
jgi.p|Neosp1|515961	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515965	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515980	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|515997	0.23	0.08	0.21	0.72	0.89	0.66	0.55	0.55	0.71	0.69	0.66	1.36	1.07	0.77	0.26	0.56	0.1	0.03
jgi.p|Neosp1|516006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|516016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|516024	4.31	3.19	2.77	9.49	15.45	6.37	6.67	5.9	5.86	7.34	16.06	5.05	5.08	8.32	4.56	20.22	21.01	10.69
jgi.p|Neosp1|516025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|516030	0.25	0.2	1.04	0.84	0.11	0.0	0.4	0.0	0.76	0.5	0.0	0.0	0.0	0.43	0.0	1.36	0.0	0.0
jgi.p|Neosp1|516037	8.18	5.34	6.29	8.4	13.08	8.65	9.02	7.35	10.32	8.1	13.24	12.05	9.94	11.12	6.17	29.24	87.27	126.3
jgi.p|Neosp1|516038	0.32	0.0	0.62	0.15	0.12	1.0	1.13	0.7	1.73	1.74	2.0	4.13	1.23	0.6	0.11	0.28	0.09	0.08
jgi.p|Neosp1|516039	0.14	0.32	0.29	0.0	0.17	0.87	1.26	2.39	1.63	0.9	0.86	3.39	1.49	0.33	0.48	0.11	0.13	0.0
jgi.p|Neosp1|516043	0.0	0.0	0.0	0.16	0.0	0.38	0.46	0.0	0.35	0.2	0.37	0.0	0.0	0.0	0.0	0.32	0.0	0.0
jgi.p|Neosp1|516053	0.59	0.48	0.61	0.61	0.76	0.7	0.82	0.79	0.49	0.67	1.3	0.66	0.89	0.78	0.87	1.05	5.29	6.69
jgi.p|Neosp1|516054	9.84	1.89	3.6	0.1	0.32	6.16	8.99	7.07	5.8	10.58	9.55	30.33	22.25	11.05	1.18	71.81	367.38	863.78
jgi.p|Neosp1|516057	18.68	30.15	28.8	43.42	50.65	39.16	39.42	41.77	33.78	40.93	37.37	50.42	49.02	42.8	38.69	4.24	2.62	1.57
jgi.p|Neosp1|516066	1.16	1.65	3.99	13.98	3.19	21.22	18.84	62.96	20.7	24.73	75.47	3.2	9.09	10.97	2.41	1.1	1.24	0.99
jgi.p|Neosp1|516074	5.91	3.39	4.24	2.0	2.89	2.28	2.46	2.23	0.36	3.96	6.44	1.37	2.21	4.09	1.72	1.94	8.76	4.11
jgi.p|Neosp1|516080	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|516081	1.27	0.89	1.52	0.82	0.81	0.0	0.0	0.0	0.0	0.0	0.46	0.0	0.0	0.0	0.0	1.58	0.0	0.66
jgi.p|Neosp1|516084	3.54	4.36	6.51	3.85	7.1	1.3	1.1	0.82	1.53	2.55	0.65	1.17	1.01	0.29	0.42	10.23	0.0	0.0
jgi.p|Neosp1|516085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|516088	0.0	0.15	0.22	0.1	0.08	0.24	0.14	0.2	0.11	0.25	0.7	0.0	0.09	0.0	0.15	0.0	0.84	0.44
jgi.p|Neosp1|516102	0.0	0.0	0.05	0.0	0.08	0.23	0.14	0.0	0.49	0.12	0.58	0.52	0.05	0.21	0.0	0.0	0.0	0.05
jgi.p|Neosp1|516103	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.25	0.14	0.31	0.15	0.74	0.41	0.07	0.0	0.13	0.0	0.0
jgi.p|Neosp1|516105	0.0	0.0	0.1	0.0	0.0	0.0	0.07	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.55	0.11	0.1
jgi.p|Neosp1|516111	0.28	0.93	1.02	0.64	0.76	1.46	2.48	1.84	0.69	2.29	1.46	2.63	1.42	1.97	2.37	3.73	0.75	0.34
jgi.p|Neosp1|516113	0.37	1.65	1.45	0.42	0.38	0.68	1.38	1.03	1.41	0.71	2.03	0.67	1.16	1.04	0.44	1.15	0.28	0.0
jgi.p|Neosp1|516121	33.24	34.52	39.34	48.86	41.97	40.1	38.82	39.13	39.63	36.72	42.28	24.69	36.36	50.64	29.5	28.59	14.94	9.27
jgi.p|Neosp1|516129	32.55	36.72	40.19	44.05	48.11	39.91	33.85	33.42	35.96	32.7	38.12	23.4	36.65	47.66	28.4	41.45	32.25	33.76
jgi.p|Neosp1|516138	0.69	0.62	0.56	0.63	1.11	0.16	0.79	0.81	0.42	0.34	0.64	2.68	0.97	1.19	1.15	0.34	0.21	0.42
jgi.p|Neosp1|516145	3.03	2.9	3.67	3.69	3.01	2.43	3.31	1.95	2.96	3.22	6.57	2.23	2.51	2.55	1.51	2.32	0.73	0.62
jgi.p|Neosp1|516149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|516150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|516165	0.32	0.52	0.28	0.0	0.21	2.03	1.88	1.36	2.3	2.01	2.64	7.22	3.23	0.73	0.53	1.21	1.56	5.45
jgi.p|Neosp1|516167	0.0	0.0	0.05	0.0	0.03	0.0	0.03	0.16	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.16	0.0	0.09
jgi.p|Neosp1|516169	0.84	0.27	0.47	0.32	0.45	4.46	3.77	5.91	5.29	4.05	1.87	10.67	6.13	4.84	1.49	0.0	0.37	0.54
jgi.p|Neosp1|516175	0.9	0.63	1.04	2.05	2.09	1.51	2.61	2.7	2.42	2.4	3.15	2.1	1.96	2.36	1.79	1.01	0.2	0.15
jgi.p|Neosp1|516179	1.23	1.85	1.65	1.9	3.23	0.92	1.38	1.55	2.36	1.37	2.36	2.25	2.7	2.25	2.13	2.8	0.54	0.87
jgi.p|Neosp1|516202	1.11	1.06	1.57	0.18	0.43	1.14	1.72	1.25	0.75	0.89	1.48	2.26	0.8	0.82	2.78	0.0	0.09	0.0
jgi.p|Neosp1|516211	5.35	4.36	5.16	7.31	6.72	4.51	5.88	4.61	5.5	6.22	8.65	3.26	4.52	7.52	5.08	9.56	2.44	0.94
jgi.p|Neosp1|516219	0.16	0.22	0.26	0.87	1.33	0.0	0.0	0.01	0.0	0.02	0.04	0.0	0.0	0.02	0.0	2.59	0.06	0.13
jgi.p|Neosp1|516220	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.55	0.0	0.0
